time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),Action
5.517,5.517,5.517,5.517,5.517,NONE
5.526,5.526,5.526,5.526,5.526,NONE
5.539,5.539,5.539,5.539,5.539,NONE
5.543,5.543,5.543,5.543,5.543,NONE
5.558,5.558,5.558,5.558,5.558,NONE
5.571,5.571,5.571,5.571,5.571,NONE
5.575,5.575,5.575,5.575,5.575,NONE
5.599,5.599,5.599,5.599,5.599,NONE
5.6,5.6,5.6,5.6,5.6,NONE
5.606,5.606,5.606,5.606,5.606,NONE
5.618,5.618,5.618,5.618,5.618,NONE
5.623,5.623,5.623,5.623,5.623,NONE
5.639,5.639,5.639,5.639,5.639,NONE
5.64,5.64,5.64,5.64,5.64,NONE
5.646,5.646,5.646,5.646,5.646,NONE
5.657,5.657,5.657,5.657,5.657,NONE
5.664,5.664,5.664,5.664,5.664,NONE
5.686,5.686,5.686,5.686,5.686,NONE
5.695,5.695,5.695,5.695,5.695,NONE
5.725,5.725,5.725,5.725,5.725,NONE
5.727,5.727,5.727,5.727,5.727,NONE
5.727,5.727,5.727,5.727,5.727,NONE
5.728,5.728,5.728,5.728,5.728,NONE
5.737,5.737,5.737,5.737,5.737,NONE
5.748,5.748,5.748,5.748,5.748,NONE
5.758,5.758,5.758,5.758,5.758,NONE
5.77,5.77,5.77,5.77,5.77,NONE
5.778,5.778,5.778,5.778,5.778,NONE
5.813,5.813,5.813,5.813,5.813,NONE
5.814,5.814,5.814,5.814,5.814,NONE
5.815,5.815,5.815,5.815,5.815,NONE
5.816,5.816,5.816,5.816,5.816,NONE
5.826,5.826,5.826,5.826,5.826,NONE
5.838,5.838,5.838,5.838,5.838,NONE
5.843,5.843,5.843,5.843,5.843,NONE
5.859,5.859,5.859,5.859,5.859,NONE
5.86,5.86,5.86,5.86,5.86,NONE
5.869,5.869,5.869,5.869,5.869,NONE
5.876,5.876,5.876,5.876,5.876,NONE
5.894,5.894,5.894,5.894,5.894,NONE
5.903,5.903,5.903,5.903,5.903,NONE
5.908,5.908,5.908,5.908,5.908,NONE
5.913,5.913,5.913,5.913,5.913,NONE
5.929,5.929,5.929,5.929,5.929,NONE
5.93,5.93,5.93,5.93,5.93,NONE
5.935,5.935,5.935,5.935,5.935,NONE
5.949,5.949,5.949,5.949,5.949,NONE
5.956,5.956,5.956,5.956,5.956,NONE
5.966,5.966,5.966,5.966,5.966,NONE
5.978,5.978,5.978,5.978,5.978,NONE
5.986,5.986,5.986,5.986,5.986,NONE
6.016,6.016,6.016,6.016,6.016,Walk
6.017,6.017,6.017,6.017,6.017,Walk
6.018,6.018,6.018,6.018,6.018,Walk
6.018,6.018,6.018,6.018,6.018,Walk
6.026,6.026,6.026,6.026,6.026,Walk
6.036,6.036,6.036,6.036,6.036,Walk
6.049,6.049,6.049,6.049,6.049,Walk
6.054,6.054,6.054,6.054,6.054,Walk
6.068,6.068,6.068,6.068,6.068,Walk
6.076,6.076,6.076,6.076,6.076,Walk
6.097,6.097,6.097,6.097,6.097,Walk
6.099,6.099,6.099,6.099,6.099,Walk
6.107,6.107,6.107,6.107,6.107,Walk
6.127,6.127,6.127,6.127,6.127,Walk
6.128,6.128,6.128,6.128,6.128,Walk
6.137,6.137,6.137,6.137,6.137,Walk
6.146,6.146,6.146,6.146,6.146,Walk
6.156,6.156,6.156,6.156,6.156,Walk
6.172,6.172,6.172,6.172,6.172,Walk
6.177,6.177,6.177,6.177,6.177,Walk
6.202,6.202,6.202,6.202,6.202,Walk
6.203,6.203,6.203,6.203,6.203,Walk
6.208,6.208,6.208,6.208,6.208,Walk
6.216,6.216,6.216,6.216,6.216,Walk
6.226,6.226,6.226,6.226,6.226,Walk
6.237,6.237,6.237,6.237,6.237,Walk
6.246,6.246,6.246,6.246,6.246,Walk
6.258,6.258,6.258,6.258,6.258,Walk
6.276,6.276,6.276,6.276,6.276,Walk
6.278,6.278,6.278,6.278,6.278,Walk
6.293,6.293,6.293,6.293,6.293,Walk
6.296,6.296,6.296,6.296,6.296,Walk
6.307,6.307,6.307,6.307,6.307,Walk
6.317,6.317,6.317,6.317,6.317,Walk
6.327,6.327,6.327,6.327,6.327,Walk
6.338,6.338,6.338,6.338,6.338,Walk
6.348,6.348,6.348,6.348,6.348,Walk
6.356,6.356,6.356,6.356,6.356,Walk
6.366,6.366,6.366,6.366,6.366,Walk
6.377,6.377,6.377,6.377,6.377,Walk
6.394,6.394,6.394,6.394,6.394,Walk
6.396,6.396,6.396,6.396,6.396,Walk
6.418,6.418,6.418,6.418,6.418,Walk
6.42,6.42,6.42,6.42,6.42,Walk
6.43,6.43,6.43,6.43,6.43,Walk
6.431,6.431,6.431,6.431,6.431,Walk
6.436,6.436,6.436,6.436,6.436,Walk
6.447,6.447,6.447,6.447,6.447,Walk
6.456,6.456,6.456,6.456,6.456,Walk
6.473,6.473,6.473,6.473,6.473,Walk
6.48,6.48,6.48,6.48,6.48,Walk
6.497,6.497,6.497,6.497,6.497,Walk
6.5,6.5,6.5,6.5,6.5,Walk
6.501,6.501,6.501,6.501,6.501,Walk
6.506,6.506,6.506,6.506,6.506,Walk
6.517,6.517,6.517,6.517,6.517,Walk
6.528,6.528,6.528,6.528,6.528,Walk
6.54,6.54,6.54,6.54,6.54,Walk
6.544,6.544,6.544,6.544,6.544,Walk
6.559,6.559,6.559,6.559,6.559,Walk
6.574,6.574,6.574,6.574,6.574,Walk
6.579,6.579,6.579,6.579,6.579,Walk
6.596,6.596,6.596,6.596,6.596,Walk
6.598,6.598,6.598,6.598,6.598,Walk
6.606,6.606,6.606,6.606,6.606,Walk
6.619,6.619,6.619,6.619,6.619,Walk
6.624,6.624,6.624,6.624,6.624,Walk
6.638,6.638,6.638,6.638,6.638,Walk
6.647,6.647,6.647,6.647,6.647,Walk
6.658,6.658,6.658,6.658,6.658,Walk
6.666,6.666,6.666,6.666,6.666,Walk
6.68,6.68,6.68,6.68,6.68,Walk
6.703,6.703,6.703,6.703,6.703,Walk
6.704,6.704,6.704,6.704,6.704,Walk
6.707,6.707,6.707,6.707,6.707,Walk
6.717,6.717,6.717,6.717,6.717,Walk
6.727,6.727,6.727,6.727,6.727,Walk
6.739,6.739,6.739,6.739,6.739,Walk
6.747,6.747,6.747,6.747,6.747,Walk
6.759,6.759,6.759,6.759,6.759,Walk
6.766,6.766,6.766,6.766,6.766,Walk
6.782,6.782,6.782,6.782,6.782,Walk
6.786,6.786,6.786,6.786,6.786,Walk
6.787,6.787,6.787,6.787,6.787,Walk
6.799,6.799,6.799,6.799,6.799,Walk
6.808,6.808,6.808,6.808,6.808,Walk
6.819,6.819,6.819,6.819,6.819,Walk
6.826,6.826,6.826,6.826,6.826,Walk
6.84,6.84,6.84,6.84,6.84,Walk
6.847,6.847,6.847,6.847,6.847,Walk
6.857,6.857,6.857,6.857,6.857,Walk
6.874,6.874,6.874,6.874,6.874,Walk
6.878,6.878,6.878,6.878,6.878,Walk
6.898,6.898,6.898,6.898,6.898,Walk
6.899,6.899,6.899,6.899,6.899,Walk
6.909,6.909,6.909,6.909,6.909,Walk
6.914,6.914,6.914,6.914,6.914,Walk
6.93,6.93,6.93,6.93,6.93,Walk
6.931,6.931,6.931,6.931,6.931,Walk
6.936,6.936,6.936,6.936,6.936,Walk
6.948,6.948,6.948,6.948,6.948,Walk
6.957,6.957,6.957,6.957,6.957,Walk
6.977,6.977,6.977,6.977,6.977,Walk
6.98,6.98,6.98,6.98,6.98,Walk
7.002,7.002,7.002,7.002,7.002,Walk
7.003,7.003,7.003,7.003,7.003,Walk
7.004,7.004,7.004,7.004,7.004,Walk
7.007,7.007,7.007,7.007,7.007,Walk
7.018,7.018,7.018,7.018,7.018,Walk
7.027,7.027,7.027,7.027,7.027,Walk
7.037,7.037,7.037,7.037,7.037,Walk
7.049,7.049,7.049,7.049,7.049,Walk
7.055,7.055,7.055,7.055,7.055,Walk
7.069,7.069,7.069,7.069,7.069,Walk
7.077,7.077,7.077,7.077,7.077,Walk
7.092,7.092,7.092,7.092,7.092,Walk
7.1,7.1,7.1,7.1,7.1,Walk
7.123,7.123,7.123,7.123,7.123,Walk
7.124,7.124,7.124,7.124,7.124,Walk
7.129,7.129,7.129,7.129,7.129,Walk
7.137,7.137,7.137,7.137,7.137,Walk
7.147,7.147,7.147,7.147,7.147,Walk
7.158,7.158,7.158,7.158,7.158,Walk
7.166,7.166,7.166,7.166,7.166,Walk
7.18,7.18,7.18,7.18,7.18,Walk
7.193,7.193,7.193,7.193,7.193,Walk
7.199,7.199,7.199,7.199,7.199,Walk
7.228,7.228,7.228,7.228,7.228,Walk
7.23,7.23,7.23,7.23,7.23,Walk
7.231,7.231,7.231,7.231,7.231,Walk
7.238,7.238,7.238,7.238,7.238,Walk
7.247,7.247,7.247,7.247,7.247,Walk
7.259,7.259,7.259,7.259,7.259,Walk
7.265,7.265,7.265,7.265,7.265,Walk
7.28,7.28,7.28,7.28,7.28,Walk
7.295,7.295,7.295,7.295,7.295,Walk
7.297,7.297,7.297,7.297,7.297,Walk
7.328,7.328,7.328,7.328,7.328,Walk
7.329,7.329,7.329,7.329,7.329,Walk
7.329,7.329,7.329,7.329,7.329,Walk
7.34,7.34,7.34,7.34,7.34,Walk
7.347,7.347,7.347,7.347,7.347,Walk
7.357,7.357,7.357,7.357,7.357,Walk
7.367,7.367,7.367,7.367,7.367,Walk
7.378,7.378,7.378,7.378,7.378,Walk
7.392,7.392,7.392,7.392,7.392,Walk
7.4,7.4,7.4,7.4,7.4,Walk
7.415,7.415,7.415,7.415,7.415,Walk
7.424,7.424,7.424,7.424,7.424,Walk
7.426,7.426,7.426,7.426,7.426,Walk
7.427,7.427,7.427,7.427,7.427,Walk
7.439,7.439,7.439,7.439,7.439,Walk
7.449,7.449,7.449,7.449,7.449,Walk
7.457,7.457,7.457,7.457,7.457,Walk
7.467,7.467,7.467,7.467,7.467,Walk
7.48,7.48,7.48,7.48,7.48,Walk
7.495,7.495,7.495,7.495,7.495,Walk
7.5,7.5,7.5,7.5,7.5,Walk
7.503,7.503,7.503,7.503,7.503,Walk
7.521,7.521,7.521,7.521,7.521,Walk
7.522,7.522,7.522,7.522,7.522,Walk
7.527,7.527,7.527,7.527,7.527,Walk
7.538,7.538,7.538,7.538,7.538,Walk
7.549,7.549,7.549,7.549,7.549,Walk
7.558,7.558,7.558,7.558,7.558,Walk
7.567,7.567,7.567,7.567,7.567,Walk
7.579,7.579,7.579,7.579,7.579,Walk
7.598,7.598,7.598,7.598,7.598,Walk
7.601,7.601,7.601,7.601,7.601,Walk
7.629,7.629,7.629,7.629,7.629,Walk
7.63,7.63,7.63,7.63,7.63,Walk
7.632,7.632,7.632,7.632,7.632,Walk
7.641,7.641,7.641,7.641,7.641,Walk
7.642,7.642,7.642,7.642,7.642,Walk
7.646,7.646,7.646,7.646,7.646,Walk
7.658,7.658,7.658,7.658,7.658,Walk
7.667,7.667,7.667,7.667,7.667,Walk
7.681,7.681,7.681,7.681,7.681,Walk
7.686,7.686,7.686,7.686,7.686,Walk
7.708,7.708,7.708,7.708,7.708,Walk
7.71,7.71,7.71,7.71,7.71,Walk
7.719,7.719,7.719,7.719,7.719,Walk
7.739,7.739,7.739,7.739,7.739,Walk
7.741,7.741,7.741,7.741,7.741,Walk
7.748,7.748,7.748,7.748,7.748,Walk
7.76,7.76,7.76,7.76,7.76,Walk
7.765,7.765,7.765,7.765,7.765,Walk
7.78,7.78,7.78,7.78,7.78,Walk
7.796,7.796,7.796,7.796,7.796,Walk
7.798,7.798,7.798,7.798,7.798,Walk
7.835,7.835,7.835,7.835,7.835,Walk
7.839,7.839,7.839,7.839,7.839,Walk
7.841,7.841,7.841,7.841,7.841,Walk
7.843,7.843,7.843,7.843,7.843,Walk
7.85,7.85,7.85,7.85,7.85,Walk
7.859,7.859,7.859,7.859,7.859,Walk
7.867,7.867,7.867,7.867,7.867,Walk
7.878,7.878,7.878,7.878,7.878,Walk
7.894,7.894,7.894,7.894,7.894,Walk
7.897,7.897,7.897,7.897,7.897,Walk
7.933,7.933,7.933,7.933,7.933,Walk
7.934,7.934,7.934,7.934,7.934,Walk
7.935,7.935,7.935,7.935,7.935,Walk
7.938,7.938,7.938,7.938,7.938,Walk
7.939,7.939,7.939,7.939,7.939,Walk
7.949,7.949,7.949,7.949,7.949,Walk
7.957,7.957,7.957,7.957,7.957,Walk
7.972,7.972,7.972,7.972,7.972,Walk
7.976,7.976,7.976,7.976,7.976,Walk
7.99,7.99,7.99,7.99,7.99,Walk
7.998,7.998,7.998,7.998,7.998,Walk
8.011,8.011,8.011,8.011,8.011,Walk
8.018,8.018,8.018,8.018,8.018,Walk
8.053,8.053,8.053,8.053,8.053,Walk
8.054,8.054,8.054,8.054,8.054,Walk
8.056,8.056,8.056,8.056,8.056,Walk
8.063,8.063,8.063,8.063,8.063,Walk
8.072,8.072,8.072,8.072,8.072,Walk
8.073,8.073,8.073,8.073,8.073,Walk
8.077,8.077,8.077,8.077,8.077,Walk
8.088,8.088,8.088,8.088,8.088,Walk
8.099,8.099,8.099,8.099,8.099,Walk
8.111,8.111,8.111,8.111,8.111,Walk
8.12,8.12,8.12,8.12,8.12,Walk
8.148,8.148,8.148,8.148,8.148,Walk
8.151,8.151,8.151,8.151,8.151,Walk
8.152,8.152,8.152,8.152,8.152,Walk
8.153,8.153,8.153,8.153,8.153,Walk
8.159,8.159,8.159,8.159,8.159,Walk
8.167,8.167,8.167,8.167,8.167,Walk
8.181,8.181,8.181,8.181,8.181,Walk
8.186,8.186,8.186,8.186,8.186,Walk
8.2,8.2,8.2,8.2,8.2,Walk
8.221,8.221,8.221,8.221,8.221,Walk
8.224,8.224,8.224,8.224,8.224,Walk
8.228,8.228,8.228,8.228,8.228,Walk
8.241,8.241,8.241,8.241,8.241,Walk
8.248,8.248,8.248,8.248,8.248,Walk
8.26,8.26,8.26,8.26,8.26,Walk
8.266,8.266,8.266,8.266,8.266,Walk
8.28,8.28,8.28,8.28,8.28,Walk
8.288,8.288,8.288,8.288,8.288,Walk
8.3,8.3,8.3,8.3,8.3,Walk
8.327,8.327,8.327,8.327,8.327,Walk
8.328,8.328,8.328,8.328,8.328,Walk
8.33,8.33,8.33,8.33,8.33,Walk
8.336,8.336,8.336,8.336,8.336,Walk
8.35,8.35,8.35,8.35,8.35,Walk
8.358,8.358,8.358,8.358,8.358,Walk
8.368,8.368,8.368,8.368,8.368,Walk
8.379,8.379,8.379,8.379,8.379,Walk
8.388,8.388,8.388,8.388,8.388,Walk
8.398,8.398,8.398,8.398,8.398,Walk
8.413,8.413,8.413,8.413,8.413,Walk
8.418,8.418,8.418,8.418,8.418,Walk
8.435,8.435,8.435,8.435,8.435,Walk
8.438,8.438,8.438,8.438,8.438,Walk
8.45,8.45,8.45,8.45,8.45,Walk
8.458,8.458,8.458,8.458,8.458,Walk
8.468,8.468,8.468,8.468,8.468,Walk
8.48,8.48,8.48,8.48,8.48,Walk
8.486,8.486,8.486,8.486,8.486,Walk
8.502,8.502,8.502,8.502,8.502,Walk
8.504,8.504,8.504,8.504,8.504,Walk
8.527,8.527,8.527,8.527,8.527,Walk
8.528,8.528,8.528,8.528,8.528,Walk
8.531,8.531,8.531,8.531,8.531,Walk
8.538,8.538,8.538,8.538,8.538,Walk
8.55,8.55,8.55,8.55,8.55,Walk
8.557,8.557,8.557,8.557,8.557,Walk
8.572,8.572,8.572,8.572,8.572,Walk
8.574,8.574,8.574,8.574,8.574,Walk
8.577,8.577,8.577,8.577,8.577,Walk
8.589,8.589,8.589,8.589,8.589,Walk
8.598,8.598,8.598,8.598,8.598,Walk
8.624,8.624,8.624,8.624,8.624,Walk
8.631,8.631,8.631,8.631,8.631,Walk
8.633,8.633,8.633,8.633,8.633,Walk
8.654,8.654,8.654,8.654,8.654,Walk
8.656,8.656,8.656,8.656,8.656,Walk
8.659,8.659,8.659,8.659,8.659,Walk
8.66,8.66,8.66,8.66,8.66,Walk
8.668,8.668,8.668,8.668,8.668,Walk
8.678,8.678,8.678,8.678,8.678,Walk
8.699,8.699,8.699,8.699,8.699,Walk
8.703,8.703,8.703,8.703,8.703,Walk
8.728,8.728,8.728,8.728,8.728,Walk
8.73,8.73,8.73,8.73,8.73,Walk
8.732,8.732,8.732,8.732,8.732,Walk
8.738,8.738,8.738,8.738,8.738,Walk
8.749,8.749,8.749,8.749,8.749,Walk
8.76,8.76,8.76,8.76,8.76,Walk
8.77,8.77,8.77,8.77,8.77,Walk
8.778,8.778,8.778,8.778,8.778,Walk
8.788,8.788,8.788,8.788,8.788,Walk
8.806,8.806,8.806,8.806,8.806,Walk
8.808,8.808,8.808,8.808,8.808,Walk
8.819,8.819,8.819,8.819,8.819,Walk
8.842,8.842,8.842,8.842,8.842,Walk
8.844,8.844,8.844,8.844,8.844,Walk
8.848,8.848,8.848,8.848,8.848,Walk
8.861,8.861,8.861,8.861,8.861,Walk
8.868,8.868,8.868,8.868,8.868,Walk
8.879,8.879,8.879,8.879,8.879,Walk
8.888,8.888,8.888,8.888,8.888,Walk
8.905,8.905,8.905,8.905,8.905,Walk
8.907,8.907,8.907,8.907,8.907,Walk
8.93,8.93,8.93,8.93,8.93,Walk
8.931,8.931,8.931,8.931,8.931,Walk
8.939,8.939,8.939,8.939,8.939,Walk
8.95,8.95,8.95,8.95,8.95,Walk
8.96,8.96,8.96,8.96,8.96,Walk
8.969,8.969,8.969,8.969,8.969,Walk
8.982,8.982,8.982,8.982,8.982,Walk
8.986,8.986,8.986,8.986,8.986,Walk
9.002,9.002,9.002,9.002,9.002,Walk
9.004,9.004,9.004,9.004,9.004,Walk
9.03,9.03,9.03,9.03,9.03,Walk
9.032,9.032,9.032,9.032,9.032,Walk
9.032,9.032,9.032,9.032,9.032,Walk
9.044,9.044,9.044,9.044,9.044,Walk
9.047,9.047,9.047,9.047,9.047,Walk
9.062,9.062,9.062,9.062,9.062,Walk
9.069,9.069,9.069,9.069,9.069,Walk
9.079,9.079,9.079,9.079,9.079,Walk
9.09,9.09,9.09,9.09,9.09,Walk
9.101,9.101,9.101,9.101,9.101,Walk
9.132,9.132,9.132,9.132,9.132,Walk
9.134,9.134,9.134,9.134,9.134,Walk
9.135,9.135,9.135,9.135,9.135,Walk
9.139,9.139,9.139,9.139,9.139,Walk
9.149,9.149,9.149,9.149,9.149,Walk
9.162,9.162,9.162,9.162,9.162,Walk
9.169,9.169,9.169,9.169,9.169,Walk
9.18,9.18,9.18,9.18,9.18,Walk
9.192,9.192,9.192,9.192,9.192,Walk
9.208,9.208,9.208,9.208,9.208,Walk
9.212,9.212,9.212,9.212,9.212,Walk
9.219,9.219,9.219,9.219,9.219,Walk
9.236,9.236,9.236,9.236,9.236,Walk
9.238,9.238,9.238,9.238,9.238,Walk
9.252,9.252,9.252,9.252,9.252,Walk
9.257,9.257,9.257,9.257,9.257,Walk
9.271,9.271,9.271,9.271,9.271,Walk
9.279,9.279,9.279,9.279,9.279,Walk
9.289,9.289,9.289,9.289,9.289,Walk
9.305,9.305,9.305,9.305,9.305,Walk
9.31,9.31,9.31,9.31,9.31,Walk
9.342,9.342,9.342,9.342,9.342,Walk
9.344,9.344,9.344,9.344,9.344,Walk
9.345,9.345,9.345,9.345,9.345,Walk
9.351,9.351,9.351,9.351,9.351,Walk
9.359,9.359,9.359,9.359,9.359,Walk
9.369,9.369,9.369,9.369,9.369,Walk
9.38,9.38,9.38,9.38,9.38,Walk
9.389,9.389,9.389,9.389,9.389,Walk
9.403,9.403,9.403,9.403,9.403,Walk
9.407,9.407,9.407,9.407,9.407,Walk
9.434,9.434,9.434,9.434,9.434,Walk
9.436,9.436,9.436,9.436,9.436,Walk
9.441,9.441,9.441,9.441,9.441,Walk
9.448,9.448,9.448,9.448,9.448,Walk
9.46,9.46,9.46,9.46,9.46,Walk
9.477,9.477,9.477,9.477,9.477,Walk
9.481,9.481,9.481,9.481,9.481,Walk
9.487,9.487,9.487,9.487,9.487,Walk
9.505,9.505,9.505,9.505,9.505,Walk
9.506,9.506,9.506,9.506,9.506,Walk
9.508,9.508,9.508,9.508,9.508,Walk
9.532,9.532,9.532,9.532,9.532,Walk
9.533,9.533,9.533,9.533,9.533,Walk
9.539,9.539,9.539,9.539,9.539,Walk
9.551,9.551,9.551,9.551,9.551,Walk
9.559,9.559,9.559,9.559,9.559,Walk
9.569,9.569,9.569,9.569,9.569,Walk
9.579,9.579,9.579,9.579,9.579,Walk
9.59,9.59,9.59,9.59,9.59,Walk
9.599,9.599,9.599,9.599,9.599,Walk
9.609,9.609,9.609,9.609,9.609,Walk
9.625,9.625,9.625,9.625,9.625,Walk
9.628,9.628,9.628,9.628,9.628,Walk
9.659,9.659,9.659,9.659,9.659,Walk
9.66,9.66,9.66,9.66,9.66,Walk
9.661,9.661,9.661,9.661,9.661,Walk
9.662,9.662,9.662,9.662,9.662,Walk
9.669,9.669,9.669,9.669,9.669,Walk
9.681,9.681,9.681,9.681,9.681,Walk
9.692,9.692,9.692,9.692,9.692,Walk
9.703,9.703,9.703,9.703,9.703,Walk
9.728,9.728,9.728,9.728,9.728,Walk
9.729,9.729,9.729,9.729,9.729,Walk
9.73,9.73,9.73,9.73,9.73,Walk
9.739,9.739,9.739,9.739,9.739,Walk
9.749,9.749,9.749,9.749,9.749,Walk
9.762,9.762,9.762,9.762,9.762,Walk
9.767,9.767,9.767,9.767,9.767,Walk
9.782,9.782,9.782,9.782,9.782,Walk
9.789,9.789,9.789,9.789,9.789,Walk
9.805,9.805,9.805,9.805,9.805,Walk
9.81,9.81,9.81,9.81,9.81,Walk
9.84,9.84,9.84,9.84,9.84,Walk
9.842,9.842,9.842,9.842,9.842,Walk
9.843,9.843,9.843,9.843,9.843,Walk
9.852,9.852,9.852,9.852,9.852,Walk
9.859,9.859,9.859,9.859,9.859,Walk
9.869,9.869,9.869,9.869,9.869,Walk
9.881,9.881,9.881,9.881,9.881,Walk
9.889,9.889,9.889,9.889,9.889,Walk
9.901,9.901,9.901,9.901,9.901,Walk
9.907,9.907,9.907,9.907,9.907,Walk
9.922,9.922,9.922,9.922,9.922,Walk
9.954,9.954,9.954,9.954,9.954,Walk
9.957,9.957,9.957,9.957,9.957,Walk
9.959,9.959,9.959,9.959,9.959,Walk
9.961,9.961,9.961,9.961,9.961,Walk
9.972,9.972,9.972,9.972,9.972,Walk
9.977,9.977,9.977,9.977,9.977,Walk
9.991,9.991,9.991,9.991,9.991,Walk
10.005,10.005,10.005,10.005,10.005,Walk
10.009,10.009,10.009,10.009,10.009,Walk
10.061,10.061,10.061,10.061,10.061,Walk
10.062,10.062,10.062,10.062,10.062,Walk
10.062,10.062,10.062,10.062,10.062,Walk
10.065,10.065,10.065,10.065,10.065,Walk
10.066,10.066,10.066,10.066,10.066,Walk
10.073,10.073,10.073,10.073,10.073,Walk
10.074,10.074,10.074,10.074,10.074,Walk
10.078,10.078,10.078,10.078,10.078,Walk
10.09,10.09,10.09,10.09,10.09,Walk
10.104,10.104,10.104,10.104,10.104,Walk
10.11,10.11,10.11,10.11,10.11,Walk
10.133,10.133,10.133,10.133,10.133,Walk
10.134,10.134,10.134,10.134,10.134,Walk
10.143,10.143,10.143,10.143,10.143,Walk
10.144,10.144,10.144,10.144,10.144,Walk
10.149,10.149,10.149,10.149,10.149,Walk
10.161,10.161,10.161,10.161,10.161,Walk
10.17,10.17,10.17,10.17,10.17,Walk
10.18,10.18,10.18,10.18,10.18,Walk
10.192,10.192,10.192,10.192,10.192,Walk
10.208,10.208,10.208,10.208,10.208,Walk
10.212,10.212,10.212,10.212,10.212,Walk
10.25,10.25,10.25,10.25,10.25,Walk
10.253,10.253,10.253,10.253,10.253,Walk
10.254,10.254,10.254,10.254,10.254,Walk
10.256,10.256,10.256,10.256,10.256,Walk
10.26,10.26,10.26,10.26,10.26,Walk
10.272,10.272,10.272,10.272,10.272,Walk
10.28,10.28,10.28,10.28,10.28,Walk
10.29,10.29,10.29,10.29,10.29,Walk
10.304,10.304,10.304,10.304,10.304,Walk
10.31,10.31,10.31,10.31,10.31,Walk
10.343,10.343,10.343,10.343,10.343,Walk
10.344,10.344,10.344,10.344,10.344,Walk
10.345,10.345,10.345,10.345,10.345,Walk
10.353,10.353,10.353,10.353,10.353,Walk
10.36,10.36,10.36,10.36,10.36,Walk
10.37,10.37,10.37,10.37,10.37,Walk
10.381,10.381,10.381,10.381,10.381,Walk
10.39,10.39,10.39,10.39,10.39,Walk
10.404,10.404,10.404,10.404,10.404,Walk
10.408,10.408,10.408,10.408,10.408,Walk
10.435,10.435,10.435,10.435,10.435,Walk
10.436,10.436,10.436,10.436,10.436,Walk
10.44,10.44,10.44,10.44,10.44,Walk
10.451,10.451,10.451,10.451,10.451,Walk
10.46,10.46,10.46,10.46,10.46,Walk
10.472,10.472,10.472,10.472,10.472,Walk
10.478,10.478,10.478,10.478,10.478,Walk
10.492,10.492,10.492,10.492,10.492,Walk
10.509,10.509,10.509,10.509,10.509,Walk
10.511,10.511,10.511,10.511,10.511,Walk
10.532,10.532,10.532,10.532,10.532,Walk
10.533,10.533,10.533,10.533,10.533,Walk
10.54,10.54,10.54,10.54,10.54,Walk
10.553,10.553,10.553,10.553,10.553,Walk
10.558,10.558,10.558,10.558,10.558,Walk
10.573,10.573,10.573,10.573,10.573,Walk
10.574,10.574,10.574,10.574,10.574,Walk
10.579,10.579,10.579,10.579,10.579,Walk
10.592,10.592,10.592,10.592,10.592,Walk
10.609,10.609,10.609,10.609,10.609,Walk
10.615,10.615,10.615,10.615,10.615,Walk
10.662,10.662,10.662,10.662,10.662,Walk
10.665,10.665,10.665,10.665,10.665,Walk
10.666,10.666,10.666,10.666,10.666,Walk
10.668,10.668,10.668,10.668,10.668,Walk
10.67,10.67,10.67,10.67,10.67,Walk
10.671,10.671,10.671,10.671,10.671,Walk
10.672,10.672,10.672,10.672,10.672,Walk
10.68,10.68,10.68,10.68,10.68,Walk
10.692,10.692,10.692,10.692,10.692,Walk
10.698,10.698,10.698,10.698,10.698,Walk
10.722,10.722,10.722,10.722,10.722,Walk
10.723,10.723,10.723,10.723,10.723,Walk
10.724,10.724,10.724,10.724,10.724,Walk
10.731,10.731,10.731,10.731,10.731,Walk
10.739,10.739,10.739,10.739,10.739,Walk
10.753,10.753,10.753,10.753,10.753,Walk
10.758,10.758,10.758,10.758,10.758,Walk
10.772,10.772,10.772,10.772,10.772,Walk
10.78,10.78,10.78,10.78,10.78,Walk
10.79,10.79,10.79,10.79,10.79,Walk
10.811,10.811,10.811,10.811,10.811,Walk
10.813,10.813,10.813,10.813,10.813,Walk
10.836,10.836,10.836,10.836,10.836,Walk
10.837,10.837,10.837,10.837,10.837,Walk
10.842,10.842,10.842,10.842,10.842,Walk
10.851,10.851,10.851,10.851,10.851,Walk
10.86,10.86,10.86,10.86,10.86,Walk
10.87,10.87,10.87,10.87,10.87,Walk
10.881,10.881,10.881,10.881,10.881,Walk
10.891,10.891,10.891,10.891,10.891,Walk
10.915,10.915,10.915,10.915,10.915,Walk
10.918,10.918,10.918,10.918,10.918,Walk
10.923,10.923,10.923,10.923,10.923,Walk
10.931,10.931,10.931,10.931,10.931,Walk
10.942,10.942,10.942,10.942,10.942,Walk
10.955,10.955,10.955,10.955,10.955,Walk
10.96,10.96,10.96,10.96,10.96,Walk
10.973,10.973,10.973,10.973,10.973,Walk
10.978,10.978,10.978,10.978,10.978,Walk
10.992,10.992,10.992,10.992,10.992,Walk
11.014,11.014,11.014,11.014,11.014,Walk
11.015,11.015,11.015,11.015,11.015,Walk
11.04,11.04,11.04,11.04,11.04,Walk
11.041,11.041,11.041,11.041,11.041,Walk
11.042,11.042,11.042,11.042,11.042,Walk
11.053,11.053,11.053,11.053,11.053,Walk
11.062,11.062,11.062,11.062,11.062,Walk
