time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),Action
85.25,-1.7375,-2.2973,1.287,3.155,Pushup
85.252,-1.526,-2.2771,1.8313,3.2969999999999997,Pushup
85.265,-1.1922,-2.4202,1.8457,3.2689999999999997,Pushup
85.27,-0.3625,-1.5867,1.7678,2.403,Pushup
85.283,-0.3582,-1.4474,1.6222,2.2030000000000003,Pushup
85.291,-0.1963,-0.8164,1.328,1.571,Pushup
85.302,-0.2454,-0.5548,1.1774,1.325,Pushup
85.318,-0.437,-0.3576,1.2754,1.395,Pushup
85.32,-0.1845,0.104,1.3715,1.3880000000000001,Pushup
85.351,-0.7721,-0.2228,1.434,1.6440000000000001,Pushup
85.354,-0.7721,-0.2228,1.434,1.6440000000000001,Pushup
85.354,-0.4298,-0.509,1.0717,1.262,Pushup
85.355,-0.136,-0.4018,0.647,0.774,Pushup
85.365,-0.2123,-0.2047,0.0213,0.29600000000000004,Pushup
85.371,-0.6454,0.2745,-0.2979,0.762,Pushup
85.383,-1.0893,1.0188,-0.019,1.492,Pushup
85.393,-1.2321,1.6924,0.8814,2.271,Pushup
85.402,-1.1964,1.8225,1.8494,2.859,Pushup
85.419,-0.6064,1.1045,2.3844,2.697,Pushup
85.42,0.2093,0.3248,2.0476,2.084,Pushup
85.447,0.3062,0.1631,1.0753,1.13,Pushup
85.448,-0.1961,0.1368,0.1633,0.29,Pushup
85.451,-0.9391,0.1308,-0.0532,0.95,Pushup
85.464,-1.4792,-0.0466,0.0099,1.48,Pushup
85.472,-1.7484,-0.2854,0.1484,1.778,Pushup
85.482,-1.2494,-0.2824,0.2537,1.306,Pushup
85.493,-0.7813,-0.0559,0.7671,1.0959999999999999,Pushup
85.5,-0.323,0.2584,1.319,1.382,Pushup
85.518,-0.1222,0.3597,1.4557,1.504,Pushup
85.521,0.1775,0.1697,0.9863,1.016,Pushup
85.553,0.2502,0.107,0.1591,0.315,Pushup
85.554,0.0888,0.0944,-0.5986,0.612,Pushup
85.555,-0.0389,0.2133,-0.8868,0.9129999999999999,Pushup
85.563,-0.0764,0.2473,-0.6597,0.7090000000000001,Pushup
85.573,-0.1322,0.1408,-0.1476,0.243,Pushup
85.581,-0.2537,0.1198,0.4636,0.542,Pushup
85.597,-0.152,0.0959,0.7076,0.73,Pushup
85.6,0.203,0.1984,0.4602,0.541,Pushup
85.613,0.2704,0.3185,0.0632,0.42200000000000004,Pushup
85.621,-0.4884,-0.3969,-0.7535,0.982,Pushup
85.636,-0.7093,-0.7077,-0.5744,1.155,Pushup
85.641,-0.6583,-0.7127,-0.3257,1.023,Pushup
85.665,-0.3345,-0.6449,-0.0107,0.727,Pushup
85.666,0.0097,-0.3114,0.5138,0.601,Pushup
85.674,0.4485,-0.1015,0.5404,0.71,Pushup
85.682,0.4885,-0.0661,0.4087,0.64,Pushup
85.693,0.4464,-0.2802,-0.18,0.557,Pushup
85.703,0.1985,-0.4522,-0.6595,0.8240000000000001,Pushup
85.712,-0.0243,-0.5293,-0.7321,0.904,Pushup
85.726,0.0798,-0.6252,-0.4504,0.775,Pushup
85.727,0.0798,-0.6252,-0.4504,0.775,Pushup
85.75,0.202,-0.4804,0.023,0.522,Pushup
85.751,0.2699,-0.2629,0.3307,0.501,Pushup
85.752,0.44,0.1894,0.632,0.7929999999999999,Pushup
85.767,0.3499,0.148,0.3885,0.5429999999999999,Pushup
85.769,0.3499,0.148,0.3885,0.5429999999999999,Pushup
85.771,0.3353,0.5294,0.2057,0.659,Pushup
85.784,0.3116,0.2845,-0.1723,0.456,Pushup
85.792,0.3226,-0.0208,-0.8317,0.892,Pushup
85.802,-0.5201,-0.5334,-0.5043,0.9,Pushup
85.82,-0.6056,-0.5261,-0.2565,0.8420000000000001,Pushup
85.822,-0.4473,-0.6879,-0.4939,0.958,Pushup
85.853,-0.3531,-0.8104,-0.2237,0.912,Pushup
85.854,-0.3531,-0.8104,-0.2237,0.912,Pushup
85.856,-0.3257,-0.4388,0.0452,0.5479999999999999,Pushup
85.857,-0.1262,-0.0695,0.1098,0.18100000000000002,Pushup
85.865,0.134,0.1213,0.2198,0.285,Pushup
85.872,0.0302,0.1933,0.2324,0.304,Pushup
85.884,0.1644,0.0402,-0.0043,0.16899999999999998,Pushup
85.891,-0.5474,-0.4481,-0.2777,0.76,Pushup
85.904,-0.538,-0.8039,-0.2142,0.991,Pushup
85.921,-0.7459,-0.7891,-0.1229,1.093,Pushup
85.924,-0.788,-0.7663,0.2228,1.121,Pushup
85.953,-0.516,-0.532,0.238,0.778,Pushup
85.954,-0.4566,-0.6359,-0.5972,0.985,Pushup
85.955,-0.1753,-0.4289,-0.8654,0.982,Pushup
85.961,-0.2327,-0.2776,-0.9642,1.03,Pushup
85.976,-0.3272,-0.2601,-0.331,0.5329999999999999,Pushup
85.977,-0.3272,-0.2601,-0.331,0.5329999999999999,Pushup
85.981,-0.7229,-0.4067,0.2395,0.863,Pushup
85.994,-1.1095,-0.4622,0.6102,1.348,Pushup
86.001,-1.3548,-0.3995,0.802,1.624,Pushup
86.025,-1.3934,-0.2104,1.1688,1.831,Pushup
86.026,-1.3934,-0.2104,1.1688,1.831,Pushup
86.027,-1.1942,-0.1165,1.1019,1.629,Pushup
86.053,-1.0436,-0.208,0.8429,1.358,Pushup
86.055,-0.8487,-0.1558,0.2552,0.9,Pushup
86.056,-0.7371,-0.0751,-0.2331,0.777,Pushup
86.066,-0.4753,-0.0509,-0.891,1.011,Pushup
86.073,-0.5798,-0.3203,-0.4359,0.7929999999999999,Pushup
86.082,-0.4412,-0.4268,-0.4476,0.76,Pushup
86.094,-0.6463,-0.4158,-0.4302,0.8809999999999999,Pushup
86.102,-0.8257,-0.4372,-0.2976,0.981,Pushup
86.115,-0.8174,-0.243,-0.2943,0.902,Pushup
86.122,-0.7167,-0.2648,-0.2865,0.816,Pushup
86.134,-0.5115,-0.3114,-0.0575,0.602,Pushup
86.141,-0.4644,-0.2974,-0.9854,1.129,Pushup
86.166,-0.4848,-0.3652,-1.101,1.2570000000000001,Pushup
86.167,-0.4848,-0.3652,-1.101,1.2570000000000001,Pushup
86.168,-0.4854,-0.3682,-1.1014,1.2590000000000001,Pushup
86.175,-0.9282,-0.5946,-0.7447,1.33,Pushup
86.187,-0.8061,-0.4228,-0.5767,1.078,Pushup
86.193,-0.8966,-0.4833,-0.6061,1.185,Pushup
86.204,-0.9352,-0.7096,-0.5355,1.29,Pushup
86.211,-0.8564,-0.7493,-0.7393,1.357,Pushup
86.224,-0.6876,-0.7825,-1.073,1.495,Pushup
86.251,-0.5635,-0.751,-1.3647,1.6569999999999998,Pushup
86.253,-0.6237,-0.987,-1.1496,1.639,Pushup
86.254,-0.7828,-1.2186,-1.2085,1.886,Pushup
86.263,-0.7305,-1.3061,-1.3256,1.999,Pushup
86.273,-0.7335,-1.3117,-1.3789,2.04,Pushup
86.284,-0.4218,-1.0339,-2.0567,2.34,Pushup
86.293,-0.2397,-0.9209,-2.5548,2.7260000000000004,Pushup
86.303,0.3923,-0.5994,-2.9449,3.031,Pushup
86.316,0.5064,-0.3832,-3.2517,3.313,Pushup
86.321,1.0199,-0.0983,-3.4135,3.5639999999999996,Pushup
86.336,1.3589,-0.0423,-3.4629,3.72,Pushup
86.338,1.3589,-0.0423,-3.4629,3.72,Pushup
86.341,1.5409,-0.1937,-3.3036,3.65,Pushup
86.361,1.7534,-0.2824,-3.0804,3.556,Pushup
86.363,1.9365,-0.2174,-3.5272,4.03,Pushup
86.401,2.2521,-0.133,-2.9802,3.738,Pushup
86.403,1.5542,-0.1598,-2.3948,2.859,Pushup
86.404,1.4394,0.2691,-2.0289,2.502,Pushup
86.405,1.5089,0.8978,-1.8138,2.524,Pushup
86.412,1.8279,1.5868,-1.3466,2.77,Pushup
86.424,1.7827,1.6356,-1.0698,2.645,Pushup
86.437,1.043,0.5997,-1.5771,1.984,Pushup
86.443,0.8858,0.5278,-1.7181,2.004,Pushup
86.474,0.7989,0.7011,-1.9206,2.195,Pushup
86.475,0.5065,0.6495,-2.0424,2.202,Pushup
86.476,0.4215,0.4601,-2.1736,2.261,Pushup
86.483,0.3948,0.311,-2.1341,2.1919999999999997,Pushup
86.494,0.0701,-0.1047,-2.656,2.659,Pushup
86.501,-0.2638,-0.2236,-3.3454,3.363,Pushup
86.517,-0.5241,-0.5109,-3.7968,3.867,Pushup
86.518,-0.5241,-0.5109,-3.7968,3.867,Pushup
86.521,-0.4682,-0.2584,-4.003,4.039,Pushup
86.541,-0.4397,-0.2172,-4.3072,4.335,Pushup
86.543,-0.2979,-0.2395,-4.4685,4.485,Pushup
86.572,-0.0474,-0.3419,-4.5367,4.55,Pushup
86.574,0.2509,-0.4363,-4.6108,4.638,Pushup
86.576,0.7716,-0.3961,-4.885,4.961,Pushup
86.585,1.1317,-0.3408,-5.4899,5.6160000000000005,Pushup
86.595,1.5701,-0.4337,-5.991,6.209,Pushup
86.602,1.832,-0.5828,-6.2586,6.547000000000001,Pushup
86.614,2.1103,-0.8424,-6.3835,6.776,Pushup
86.623,2.3415,-1.0533,-6.5935,7.0760000000000005,Pushup
86.641,2.5906,-1.2075,-6.9885,7.55,Pushup
86.642,2.8706,-1.1745,-7.445,8.065,Pushup
86.669,3.1191,-1.0924,-7.7319,8.408999999999999,Pushup
86.671,3.4344,-0.8969,-7.7419,8.517000000000001,Pushup
86.672,3.5627,-0.7808,-7.5207,8.357999999999999,Pushup
86.685,3.5981,-0.8486,-7.1727,8.068999999999999,Pushup
86.693,3.167,-0.8983,-6.718,7.481,Pushup
86.704,2.6926,-0.8495,-5.9714,6.605,Pushup
86.713,1.1039,-0.9787,-4.0681,4.327,Pushup
86.723,0.4158,-0.7931,-2.9675,3.1,Pushup
86.739,-0.3279,-0.3355,-1.8402,1.899,Pushup
86.746,-0.9047,0.3489,-0.9227,1.338,Pushup
86.77,-2.3547,0.5476,0.1476,2.4219999999999997,Pushup
86.772,-2.9857,0.9382,2.0532,3.7430000000000003,Pushup
86.773,-2.9857,0.9382,2.0532,3.7430000000000003,Pushup
86.774,-3.0098,0.7909,3.8895,4.981,Pushup
86.784,-4.0064,-0.3518,5.3413,6.686,Pushup
86.794,-3.8941,-1.463,5.6055,6.98,Pushup
86.803,-3.155,-2.07,5.3976,6.586,Pushup
86.815,-2.7215,-2.1697,4.8997,6.01,Pushup
86.821,-2.5546,-2.0513,3.6283,4.888999999999999,Pushup
86.84,-2.1757,-2.1494,2.1781,3.755,Pushup
86.845,-2.1757,-2.1494,2.1781,3.755,Pushup
86.846,-0.9867,-2.4097,0.7502,2.71,Pushup
86.869,0.0881,-2.8356,-0.0655,2.838,Pushup
86.871,1.1913,-2.4273,-0.0177,2.7039999999999997,Pushup
86.873,1.9601,-2.0568,-0.1242,2.844,Pushup
86.885,1.3768,-2.2611,-0.0406,2.648,Pushup
86.892,0.3939,-2.6531,0.0897,2.6839999999999997,Pushup
86.905,-0.8374,-3.3489,0.8813,3.563,Pushup
86.913,-2.2741,-3.8246,1.8506,4.819,Pushup
86.927,-3.2731,-4.2175,2.948,6.098,Pushup
86.961,-3.3303,-4.0365,2.9918,6.028,Pushup
86.962,-3.4229,-3.3525,2.424,5.369,Pushup
86.964,-4.1853,-2.641,1.953,5.32,Pushup
86.965,-4.6719,-2.7992,3.0347,6.235,Pushup
86.974,-4.6285,-2.7554,3.0601,6.195,Pushup
86.983,-4.1726,-2.7945,3.359,6.042000000000001,Pushup
86.995,-2.9139,-2.6346,1.7649,4.3069999999999995,Pushup
87.002,-2.7152,-2.3637,1.3626,3.8489999999999998,Pushup
87.019,-2.5779,-1.6744,1.3862,3.372,Pushup
87.022,-2.5392,-0.8402,1.6244,3.1289999999999996,Pushup
87.038,-2.4944,-0.341,1.6638,3.0180000000000002,Pushup
87.043,-2.3239,-0.207,1.8873,3.0010000000000003,Pushup
87.062,-1.8681,-0.3683,2.0742,2.8160000000000003,Pushup
87.065,-1.5762,-1.0351,2.0359,2.775,Pushup
87.09,-1.419,-1.3352,1.5629,2.498,Pushup
87.092,-1.1719,-1.1679,1.0224,1.945,Pushup
87.093,-1.1719,-1.1679,1.0224,1.945,Pushup
87.094,-0.9189,-0.7077,0.5358,1.278,Pushup
87.105,-0.6449,-0.3751,0.0975,0.752,Pushup
87.114,-0.4849,0.0273,0.0608,0.489,Pushup
87.124,-0.7173,0.1913,0.2589,0.7859999999999999,Pushup
87.146,-1.212,0.0236,0.0627,1.214,Pushup
87.147,-1.5915,-0.2016,-0.1392,1.61,Pushup
87.175,-1.9198,-0.4333,-0.303,1.9909999999999999,Pushup
87.176,-1.9415,-0.1945,-0.0738,1.953,Pushup
87.177,-1.6542,-0.6895,0.3366,1.8230000000000002,Pushup
87.184,-0.2393,-1.2944,0.5307,1.419,Pushup
87.194,0.2759,-0.3217,0.511,0.664,Pushup
87.206,-0.2047,0.0771,-0.2844,0.359,Pushup
87.212,-1.0122,-0.4445,-0.4034,1.177,Pushup
87.227,-1.9818,-1.3593,0.4632,2.447,Pushup
87.234,-2.4392,-1.6598,0.6985,3.032,Pushup
87.255,-2.2533,-1.7248,0.0992,2.839,Pushup
87.256,-0.7284,-0.818,-0.0647,1.097,Pushup
87.266,-0.217,-0.4115,0.264,0.535,Pushup
87.273,-0.2608,-0.5058,0.49,0.7509999999999999,Pushup
87.288,-0.5323,-0.9389,0.2552,1.109,Pushup
87.293,-1.1333,-1.4492,-0.0712,1.841,Pushup
87.304,-1.7109,-1.8607,-0.6029,2.5989999999999998,Pushup
87.316,-1.7442,-1.8504,-0.7905,2.6630000000000003,Pushup
87.325,-1.3676,-1.4834,-0.5428,2.089,Pushup
87.335,-0.917,-0.8234,-0.3548,1.2819999999999998,Pushup
87.346,-1.5369,-0.1097,0.5365,1.632,Pushup
87.376,-1.6564,0.7034,1.2581,2.1959999999999997,Pushup
87.379,-0.8892,1.9273,1.3012,2.49,Pushup
87.38,-1.0213,1.853,0.163,2.122,Pushup
87.387,-0.77,1.4206,-1.2074,2.017,Pushup
87.395,-0.3574,1.2707,-1.3422,1.883,Pushup
87.406,-0.09,0.8928,-0.8208,1.216,Pushup
87.413,-0.415,-0.2261,-1.0901,1.188,Pushup
87.425,-0.3157,-1.1849,-1.8197,2.194,Pushup
87.434,-0.011,-1.559,-2.0875,2.605,Pushup
87.444,-0.4752,-2.4707,-2.321,3.423,Pushup
87.475,-0.732,-2.778,-2.2322,3.638,Pushup
87.477,-1.5727,-3.5948,-2.5216,4.664,Pushup
87.478,-0.9801,-2.838,-2.1625,3.7,Pushup
87.484,-1.5362,-2.8196,-1.9516,3.7569999999999997,Pushup
87.495,-0.8519,-1.9831,-1.54,2.6510000000000002,Pushup
87.502,-0.4304,-1.4214,-1.2522,1.943,Pushup
87.518,-0.8778,-0.939,-0.3383,1.329,Pushup
87.521,-0.8778,-0.939,-0.3383,1.329,Pushup
87.53,-0.8792,-0.9351,-0.3392,1.328,Pushup
87.535,-1.1662,-0.9469,-0.1215,1.507,Pushup
87.56,-1.5316,-0.5409,-0.6065,1.734,Pushup
87.562,-1.4358,-0.2655,-0.8189,1.6740000000000002,Pushup
87.563,-0.9189,0.1862,-0.6197,1.124,Pushup
87.576,-0.5364,0.3263,-0.4474,0.7709999999999999,Pushup
87.584,-0.2877,0.3741,-0.5908,0.7559999999999999,Pushup
87.594,-0.2744,0.3353,-0.5784,0.723,Pushup
87.614,-0.6078,0.0715,-0.5658,0.833,Pushup
87.615,-1.1594,-0.3066,-0.5959,1.339,Pushup
87.624,-1.4475,-0.679,-0.363,1.639,Pushup
87.636,-1.6465,-0.8189,-0.287,1.861,Pushup
87.646,-1.5599,-0.9192,-0.2925,1.834,Pushup
87.677,-1.1982,-0.9503,-0.4137,1.584,Pushup
87.679,-0.7785,-0.8663,-0.3376,1.213,Pushup
87.68,-0.4179,-0.6816,-0.2323,0.833,Pushup
87.684,-0.4836,-0.6468,-0.4366,0.9179999999999999,Pushup
87.697,-0.7163,-0.6469,-0.6191,1.147,Pushup
87.702,-0.9151,-0.6716,-0.6267,1.297,Pushup
87.716,-1.2603,-0.7903,-0.8278,1.702,Pushup
87.725,-1.2742,-0.8799,-0.9763,1.831,Pushup
87.734,-1.0552,-0.6856,-0.6206,1.403,Pushup
87.75,-1.0074,-0.504,-0.3721,1.186,Pushup
87.786,-0.8401,-0.4307,-0.1273,0.953,Pushup
87.787,-0.7098,-0.4533,-0.0108,0.8420000000000001,Pushup
87.788,-0.6592,-0.6592,-0.3942,1.012,Pushup
87.789,-0.645,-0.5497,-0.7594,1.138,Pushup
87.794,-0.5698,-0.3797,-0.7413,1.0090000000000001,Pushup
87.807,-0.9315,-0.5378,-1.1741,1.5919999999999999,Pushup
87.813,-0.9287,-0.5401,-1.1722,1.59,Pushup
87.826,-1.4466,-1.1115,-0.7898,1.9880000000000002,Pushup
87.834,-1.5,-1.2432,-0.2932,1.97,Pushup
87.847,-1.5786,-1.2772,0.0162,2.031,Pushup
87.853,-1.7549,-1.1499,0.259,2.114,Pushup
87.877,-1.5624,-0.7811,0.4064,1.7930000000000001,Pushup
87.881,-1.3774,-0.5395,0.1755,1.49,Pushup
87.888,-1.2304,-0.368,-0.2175,1.3030000000000002,Pushup
87.896,-1.3074,-0.281,-0.6942,1.507,Pushup
87.905,-1.2647,-0.3416,-0.992,1.643,Pushup
87.914,-1.1426,-0.6204,-1.4217,1.9269999999999998,Pushup
87.926,-1.1831,-0.9302,-1.8263,2.366,Pushup
87.935,-1.4644,-1.2007,-2.0841,2.8160000000000003,Pushup
87.945,-1.9031,-1.2234,-1.3618,2.641,Pushup
87.954,-1.6232,-1.0266,-0.7572,2.064,Pushup
87.978,-1.6547,-0.7877,-0.2312,1.847,Pushup
87.98,-1.1653,-0.7076,-0.3223,1.401,Pushup
87.987,-1.0949,-0.7769,-0.4237,1.4080000000000001,Pushup
87.993,-0.5289,-0.7436,-0.4975,1.0390000000000001,Pushup
88.009,-0.3728,-0.917,-0.6592,1.189,Pushup
88.01,-0.3728,-0.917,-0.6592,1.189,Pushup
88.012,-0.382,-1.1362,-0.543,1.3159999999999998,Pushup
88.024,-0.4659,-1.2461,-0.8139,1.56,Pushup
88.036,-0.2393,-1.3468,-1.1294,1.774,Pushup
88.055,0.0311,-1.3009,-1.3867,1.902,Pushup
88.057,-0.0801,-1.3805,-1.8414,2.303,Pushup
88.067,0.6154,-0.8355,-2.894,3.074,Pushup
88.08,0.6041,-0.7898,-2.9051,3.071,Pushup
88.088,0.8738,-0.4775,-3.2852,3.4330000000000003,Pushup
88.09,0.8738,-0.4775,-3.2852,3.4330000000000003,Pushup
88.092,1.356,0.0339,-3.5347,3.786,Pushup
88.107,1.355,0.3016,-3.6861,3.9389999999999996,Pushup
88.114,1.6723,0.3587,-3.6286,4.011,Pushup
88.127,1.9254,0.159,-3.1814,3.722,Pushup
88.133,1.6998,-0.3273,-2.5651,3.095,Pushup
88.146,1.4191,-1.0083,-2.2525,2.847,Pushup
88.155,1.2678,-1.3678,-2.1597,2.8539999999999996,Pushup
88.182,1.0597,-1.4693,-1.9044,2.628,Pushup
88.184,0.5882,-1.0243,-0.9527,1.518,Pushup
88.185,0.0579,-0.8767,0.2937,0.9259999999999999,Pushup
88.195,-0.3973,-0.6442,1.0448,1.29,Pushup
88.207,-0.9181,-0.7369,1.3854,1.818,Pushup
88.215,-1.4082,-0.9002,1.1682,2.039,Pushup
88.226,-1.6176,-1.1042,0.5604,2.037,Pushup
88.235,-1.7465,-1.1671,-0.2528,2.116,Pushup
88.247,-1.5977,-1.2007,-1.2408,2.352,Pushup
88.253,-1.4236,-1.3203,-1.9612,2.76,Pushup
88.268,-0.9463,-0.9656,-3.1473,3.425,Pushup
88.303,-0.5184,-0.7227,-3.5673,3.676,Pushup
88.304,-0.1791,-0.3556,-3.6689,3.69,Pushup
88.305,0.2127,-0.1139,-2.9512,2.9610000000000003,Pushup
88.308,0.2253,-0.0709,-2.2062,2.219,Pushup
88.316,0.4453,0.1064,-1.6341,1.6969999999999998,Pushup
88.323,0.7306,0.3745,-1.125,1.393,Pushup
88.338,0.8388,1.0093,-1.1699,1.758,Pushup
88.34,0.8388,1.0093,-1.1699,1.758,Pushup
88.351,0.6816,1.2784,-1.3357,1.9709999999999999,Pushup
88.356,0.3016,0.8814,-0.9766,1.35,Pushup
88.386,0.0548,0.9199,-0.2388,0.9520000000000001,Pushup
88.387,-0.7024,0.6467,-0.813,1.254,Pushup
88.388,-0.7171,1.2771,-0.5832,1.577,Pushup
88.394,-1.2441,1.1736,0.0357,1.7109999999999999,Pushup
88.406,-1.0918,1.3639,0.1459,1.7530000000000001,Pushup
88.414,-0.9569,1.8005,0.1412,2.044,Pushup
88.426,-0.9662,1.918,-0.4997,2.205,Pushup
88.435,-0.9872,1.8088,-0.8156,2.2159999999999997,Pushup
88.445,-0.9694,1.6235,-1.1224,2.199,Pushup
88.455,-1.2168,1.2471,-1.8105,2.513,Pushup
88.466,-1.2101,1.0021,-2.3473,2.825,Pushup
88.504,-1.5907,0.5359,-2.474,2.99,Pushup
88.505,-1.5141,-0.0467,-2.2535,2.715,Pushup
88.506,-1.6535,-0.6508,-2.111,2.759,Pushup
88.508,-1.6235,-0.7896,-2.2066,2.8510000000000004,Pushup
88.515,-1.3775,-0.429,-2.3819,2.785,Pushup
88.526,-1.1399,0.2966,-2.9808,3.205,Pushup
88.537,-1.1348,0.6308,-2.9664,3.238,Pushup
88.545,-0.7772,0.4992,-2.3996,2.571,Pushup
88.555,-0.4715,-0.1538,-1.954,2.016,Pushup
88.566,-0.0392,-0.5352,-1.4636,1.5590000000000002,Pushup
88.579,0.0369,-1.1994,-1.3112,1.777,Pushup
88.596,-0.1712,-2.018,-1.0733,2.292,Pushup
88.597,-0.1712,-2.018,-1.0733,2.292,Pushup
88.599,-0.2628,-2.5401,-0.7443,2.66,Pushup
88.607,-0.2506,-3.0233,-0.5686,3.0869999999999997,Pushup
88.615,-0.107,-3.0783,-0.7361,3.167,Pushup
88.629,0.2657,-2.5996,-1.0841,2.8289999999999997,Pushup
88.637,0.6424,-2.1486,-1.5412,2.721,Pushup
88.645,0.6809,-1.6364,-1.2405,2.1630000000000003,Pushup
88.656,0.2378,-1.8199,-0.6061,1.933,Pushup
88.673,-0.2666,-1.9147,-0.1357,1.9380000000000002,Pushup
88.677,-0.8189,-2.1437,-0.0234,2.295,Pushup
88.685,-1.2532,-2.3072,-0.3165,2.645,Pushup
88.704,-1.3823,-2.1428,-0.9304,2.714,Pushup
88.707,-1.4589,-1.6809,-1.3268,2.591,Pushup
88.714,-1.6257,-1.4057,-1.4121,2.572,Pushup
88.728,-1.6971,-1.059,-1.3209,2.397,Pushup
88.735,-1.7359,-0.807,-1.2199,2.27,Pushup
88.747,-1.6598,-0.5632,-1.2362,2.145,Pushup
88.753,-1.3772,-0.3913,-1.3536,1.97,Pushup
88.77,-1.107,-0.3884,-1.4872,1.8940000000000001,Pushup
88.772,-1.107,-0.3884,-1.4872,1.8940000000000001,Pushup
88.776,-0.8715,-0.3544,-1.4914,1.7630000000000001,Pushup
88.805,-0.7452,-0.643,-1.2375,1.581,Pushup
88.806,-0.2426,-0.613,-1.179,1.351,Pushup
88.807,0.5085,-0.1537,-1.5747,1.662,Pushup
88.817,1.0896,-0.3462,-1.5946,1.962,Pushup
88.823,1.2604,-0.973,-0.7872,1.776,Pushup
88.839,0.7082,-1.2895,-0.1219,1.476,Pushup
88.84,0.7082,-1.2895,-0.1219,1.476,Pushup
88.852,-0.2103,-1.7264,0.2216,1.7530000000000001,Pushup
88.857,-0.7773,-1.5656,0.4733,1.811,Pushup
88.885,-1.1435,-1.2721,-0.0861,1.713,Pushup
88.887,-1.1404,-0.8863,-0.4397,1.51,Pushup
88.888,-1.0477,-0.5884,-0.5462,1.32,Pushup
88.897,-1.0179,-0.2339,-0.5888,1.199,Pushup
88.907,-1.0619,0.0335,-0.4667,1.16,Pushup
88.915,-1.0301,-0.1547,-0.4448,1.133,Pushup
88.929,-1.1056,-0.4134,0.1604,1.1909999999999998,Pushup
88.935,-0.9292,-0.4243,0.4632,1.122,Pushup
88.946,-0.7689,-0.1987,0.7122,1.067,Pushup
88.957,-0.6884,-0.173,0.6829,0.985,Pushup
88.969,-0.7737,-0.1981,0.6522,1.031,Pushup
92.0,-0.7647,0.5471,-1.8205,2.049,Walk
92.001,-0.5832,0.919,-1.7287,2.043,Walk
92.01,0.2722,0.9947,-1.8354,2.105,Walk
92.021,1.1624,0.5877,-2.4787,2.8,Walk
92.023,1.1624,0.5877,-2.4787,2.8,Walk
92.028,1.8041,0.4271,-2.0484,2.763,Walk
92.041,1.7291,-0.3755,-1.7118,2.4619999999999997,Walk
92.048,2.107,-1.25,-1.6679,2.964,Walk
92.059,1.6298,-1.9648,-1.6758,3.054,Walk
92.07,1.4283,-2.5914,-1.3784,3.264,Walk
92.085,1.3403,-3.0121,-1.1746,3.5,Walk
92.111,1.1402,-3.245,-1.6728,3.825,Walk
92.112,1.1402,-3.245,-1.6728,3.825,Walk
92.113,0.9879,-3.0439,-1.723,3.635,Walk
92.114,0.7497,-2.8143,-1.5074,3.279,Walk
92.118,0.3258,-2.7723,-1.1374,3.014,Walk
92.128,0.224,-2.6159,-0.7717,2.737,Walk
92.14,0.3723,-2.5353,-0.6703,2.6489999999999996,Walk
92.147,0.579,-2.6052,-0.8272,2.7939999999999996,Walk
92.166,0.2889,-2.8,-0.7846,2.9219999999999997,Walk
92.169,0.0534,-2.7761,-0.8481,2.903,Walk
92.212,0.0789,-2.5254,-0.9361,2.694,Walk
92.214,0.1073,-2.5093,-0.6804,2.602,Walk
92.215,-0.0184,-2.3588,-0.4532,2.4019999999999997,Walk
92.216,0.1687,-2.3648,-0.0148,2.371,Walk
92.217,0.3346,-2.1705,0.2696,2.213,Walk
92.23,0.782,-2.3311,1.2806,2.772,Walk
92.243,0.9609,-2.5453,1.5551,3.134,Walk
92.246,0.8623,-3.1609,2.1373,3.912,Walk
92.267,0.3962,-3.206,2.4952,4.082,Walk
92.27,0.5212,-2.858,3.6209,4.6419999999999995,Walk
92.302,0.1582,-1.9336,4.0545,4.495,Walk
92.303,-0.5439,-1.4153,4.0738,4.3469999999999995,Walk
92.304,-0.9342,-0.5707,4.4766,4.609,Walk
92.311,-1.4613,0.883,4.8951,5.184,Walk
92.32,-2.3719,1.9958,4.4628,5.434,Walk
92.329,-2.3293,3.3684,3.8959,5.652,Walk
92.338,-2.534,4.8924,3.1616,6.352,Walk
92.351,-3.1258,5.8816,2.3355,7.058,Walk
92.357,-3.8642,6.3029,1.6438,7.574,Walk
92.37,-3.849,6.5239,0.3323,7.582000000000001,Walk
92.401,-3.8808,5.4941,-0.5461,6.749,Walk
92.403,-3.9288,3.6895,-0.5989,5.422999999999999,Walk
92.404,-3.5287,2.3747,-0.6341,4.3,Walk
92.41,-2.974,2.0722,-1.5583,3.946,Walk
92.418,-2.4357,2.1072,-2.5781,4.125,Walk
92.43,-1.5825,2.2344,-3.3693,4.341,Walk
92.44,-0.9925,2.2344,-3.484,4.256,Walk
92.449,-0.5157,1.5369,-3.0675,3.47,Walk
92.466,-0.5507,0.0492,-2.0725,2.145,Walk
92.477,-0.4283,-0.7358,-1.5176,1.74,Walk
92.498,-0.522,-1.21,-1.4262,1.942,Walk
92.5,-0.8244,-1.7068,-0.7029,2.022,Walk
92.501,-0.7287,-1.097,0.2204,1.335,Walk
92.511,-0.4342,-0.4692,0.4663,0.7909999999999999,Walk
92.519,-0.1353,0.0961,-0.0589,0.17600000000000002,Walk
92.529,0.0018,0.1914,-0.5904,0.621,Walk
92.54,-0.0921,0.2588,-0.4572,0.5329999999999999,Walk
92.549,0.2647,0.3308,-0.3659,0.56,Walk
